Devices
1000
,,AMTI OR6 Series Force Plate - Force,,,AMTI OR6 Series Force Plate - Moment,,,AMTI OR6 Series Force Plate - CoP,,,Analog EMG - Voltage,,,,,,,,,,AMTI OR6 Series Force Plate - Force,,,AMTI OR6 Series Force Plate - Moment,,,AMTI OR6 Series Force Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,RFEM,LFEM,LHAM,RHAM,LTIB,RTIB,7,LGAS,RGAS,10,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
170,5,1.1977,-0.953378,-562.836,-44149.6,52820.7,137.69,227.847,-178.559,-3,0.00149536,0.000549316,-0.00372314,-0.00561523,-0.00177002,-0.000427246,0.000366211,0.000732422,0.000732422,0.000457764,0,0,0,0,0,0,226,252,-3
170,6,1.10762,-0.727202,-564.577,-43988.8,52786.6,146.21,227.498,-179.085,-3,0.00268555,0.000732422,-0.00109863,0.00299072,-0.00195313,-0.000305176,0.000305176,0.000488281,0.000793457,0.000579834,0,0,0,0,0,0,226,252,-3
170,7,0.892612,-0.518839,-563.873,-44342.8,52660.5,76.4129,227.391,-178.36,-3,0.00430298,0.000427246,0.00585938,0.00396729,-0.00262451,0.000244141,0.000152588,0.000366211,0.000183105,0.00143433,0,0,0,0,0,0,226,252,-3
170,8,1.28435,-0.818574,-564.227,-44087.1,52703.8,33.931,227.409,-178.863,-3,0.0039978,0.000854492,0.00219727,0.000976563,-0.00134277,0.000183105,0.000183105,-0.000427246,0.000549316,0.000793457,0,0,0,0,0,0,226,252,-3
170,9,1.10541,-0.722867,-566.49,-44028,52825.4,111.588,227.25,-179.279,-3,0.00372314,0.00134277,-0.00164795,-0.0020752,-0.000305176,0.00012207,0.000244141,-0.000366211,0.000305176,0.000244141,0,0,0,0,0,0,226,252,-3
171,0,0.976455,-0.33667,-564.747,-44049.1,52696.1,85.4217,227.309,-179.002,-3,0.00436401,-0.000427246,-0.00286865,-0.00726318,0.000427246,-6.10352e-005,0.000213623,0.0012207,0.000610352,0.000427246,0,0,0,0,0,0,226,252,-3
171,1,1.53943,-0.462883,-565.095,-43958,52845.1,94.862,227.515,-179.211,-3,0.00402832,-0.000793457,-0.00415039,-0.010498,0.000488281,6.10352e-005,0.00012207,0.000183105,0.000732422,0.000366211,0,0,0,0,0,0,226,252,-3
171,2,1.23666,-0.555874,-565.267,-44191.5,52838.3,51.2168,227.475,-178.822,-3,0.00201416,0.000366211,-0.00445557,-0.00488281,0.00201416,6.10352e-005,0.000305176,0.00012207,0.000732422,0.00088501,0,0,0,0,0,0,226,252,-3
171,3,0.978327,-0.682883,-566.139,-44140.8,52620.7,50.5733,226.947,-179.032,-3,0.00115967,0.000976563,-0.0012207,-0.00268555,0.0020752,0.000183105,0.000183105,0.000488281,0.000549316,0.00106812,0,0,0,0,0,0,226,252,-3
171,4,1.10876,-0.64886,-563.182,-44156.1,52843.2,94.4746,227.83,-178.595,-3,-0.00271606,-0.00177002,-0.0022583,-0.0022583,0.00109863,0.000183105,0.000213623,0.000183105,0.000366211,0.000976563,0,0,0,0,0,0,226,252,-3
171,5,1.3678,-0.467067,-564.919,-44111.1,52737.5,51.216,227.354,-178.916,-3,-0.0062561,-0.00177002,-0.00128174,0.00292969,0.000610352,0,0,0.000305176,0.000427246,0.000915527,0,0,0,0,0,0,226,252,-3
171,6,1.28015,-0.680487,-566.484,-44198,52741,102.727,227.102,-178.978,-3,-0.00445557,-0.00189209,0.000610352,0.00415039,0.000244141,-0.000305176,0.000183105,6.10352e-005,0.000183105,0.000793457,0,0,0,0,0,0,226,252,-3
171,7,1.11094,-1.00169,-563.18,-44361.7,52881.4,77.0973,227.898,-178.23,-3,0.000396729,-0.000671387,-0.000488281,0.00152588,-0.000244141,-0.000671387,0.000183105,0.000183105,0.000488281,0.000732422,0,0,0,0,0,0,226,252,-3
171,8,1.06361,-0.730505,-564.749,-44141.7,52864.4,120.272,227.607,-178.838,-3,0.00228882,-0.000244141,0.0045166,0.0010376,-0.0012207,0.00012207,0.00012207,0.000183105,0.000305176,0.00088501,0,0,0,0,0,0,226,252,-3
171,9,1.32357,-0.293779,-563.703,-43988.7,52776.9,103.247,227.625,-178.965,-3,0.00128174,0.00128174,0.00378418,-6.10352e-005,0,0.000549316,0.000213623,0.000366211,0.000976563,0.000976563,0,0,0,0,0,0,226,252,-3
172,0,1.49602,-0.67759,-567.009,-44025.3,52829,34.1956,227.171,-179.355,-3,-0.000366211,0.00219727,0.000732422,-0.00219727,0.00012207,6.10352e-005,0.000701904,0.000183105,0.000549316,0.000244141,0,0,0,0,0,0,226,252,-3
172,1,1.28154,-0.685196,-564.918,-44197.2,52759.6,120.142,227.393,-178.764,-3,-0.00305176,0.00183105,-0.00299072,-0.00341797,0.000732422,6.10352e-005,3.05176e-005,0.000610352,0.00109863,0.00109863,0,0,0,0,0,0,226,252,-3
172,2,0.889744,-0.815602,-566.316,-44146.2,52834.7,42.3099,227.295,-179.047,-3,-0.00247192,0.0022583,-0.00610352,-0.00439453,0.000610352,0,0.000183105,0.000427246,0.000549316,0.000549316,0,0,0,0,0,0,226,252,-3
172,3,1.10946,-0.990378,-565.793,-44191.2,52749.3,50.929,227.231,-178.895,-3,-0.00390625,0.00177002,-0.0043335,-0.00256348,-0.00012207,-6.10352e-005,0.000244141,0.000671387,6.10352e-005,0.00088501,0,0,0,0,0,0,226,252,-3
172,4,1.32324,-0.33248,-565.61,-44202.4,52642.5,137.106,227.072,-178.85,-3,-0.00369263,-0.000793457,0.00158691,-0.00115967,0.000427246,0.000549316,0.000396729,0.000244141,0.000732422,0.00131226,0,0,0,0,0,0,226,252,-3
172,5,1.41053,-0.812875,-565.615,-44183.7,52849.9,146.281,227.438,-178.884,-3,-0.00311279,-0.000671387,0.00720215,-0.000610352,0.000671387,6.10352e-005,0.000183105,0.000183105,0.000244141,0.00143433,0,0,0,0,0,0,226,252,-3
172,6,1.54159,-1.11855,-566.484,-44291.9,52921.9,85.967,227.422,-178.813,-3,-0.0015564,0.000244141,0.0108032,0.00378418,-0.0012207,0.000305176,0.000305176,0.000305176,0.00183105,0.000915527,0,0,0,0,0,0,226,252,-3
172,7,1.32269,-0.639522,-565.787,-44214.8,52853.3,120.278,227.415,-178.853,-3,-0.00259399,-0.00140381,0.00842285,0.0010376,0,0.000244141,0.00012207,0.000183105,0.000854492,0.000946045,0,0,0,0,0,0,226,252,-3
172,8,0.974595,-0.514026,-564.052,-44113.4,52962.5,172.245,227.896,-178.792,-3,-0.00363159,-0.00152588,0.00390625,0.00549316,-0.000671387,0.000183105,0.000244141,-6.10352e-005,0.000305176,0.000915527,0,0,0,0,0,0,226,252,-3
172,9,1.40928,-0.60028,-565.44,-44231,52964.9,25.6694,227.67,-178.776,-3,-0.00180054,-0.00183105,-0.00134277,0.00732422,0.00134277,-0.000244141,6.10352e-005,0.000671387,0.000610352,0.000610352,0,0,0,0,0,0,226,252,-3
173,0,1.27879,-0.85546,-567.009,-44166.8,52933,59.9881,227.355,-179.106,-3,-0.00109863,-0.000305176,-0.00366211,0.00683594,0.000366211,0.00012207,0.00012207,0,0.000671387,0.000762939,0,0,0,0,0,0,226,252,-3
173,1,1.23624,-0.511978,-564.397,-44151.4,52856.4,146.27,227.651,-178.772,-3,-0.00204468,0.000183105,-0.00585938,0.00250244,0.00268555,-0.000183105,0.00012207,0.00012207,0.000183105,0.000610352,0,0,0,0,0,0,226,252,-3
173,2,1.36555,-0.855502,-568.046,-44396.7,52890.7,33.7502,227.11,-178.843,-3,-0.00256348,-0.00109863,-0.00634766,-0.00134277,0.000488281,0.000427246,0.00012207,0.000183105,0.000793457,0.00106812,0,0,0,0,0,0,226,252,-3
173,3,1.36736,-0.815304,-565.786,-44317.6,52851.5,120.207,227.412,-178.671,-3,0.000732422,-0.00195313,-0.00415039,-0.0067749,-0.000976563,0.000366211,0.00012207,0.000549316,0.000366211,0.000579834,0,0,0,0,0,0,226,252,-3
173,4,0.974637,-0.598856,-566.313,-44213.3,52906.8,33.8052,227.423,-178.928,-3,0.000823975,-0.00238037,-0.000366211,-0.00634766,-0.00012207,0,0.000335693,0.000305176,0.000549316,0.000762939,0,0,0,0,0,0,226,252,-3
173,5,1.80176,-0.815089,-565.436,-44316.5,52890.9,94.7573,227.54,-178.624,-3,0.00286865,6.10352e-005,0.00189209,-0.00592041,-6.10352e-005,6.10352e-005,6.10352e-005,-0.000244141,0.000610352,0.000762939,0,0,0,0,0,0,226,252,-3
173,6,1.411,-0.773879,-566.132,-44411.1,52850,42.4516,227.353,-178.553,-3,0.00292969,0.000915527,0.00128174,-0.00799561,0.000610352,0.000244141,0.000244141,0.000976563,0,0.000396729,0,0,0,0,0,0,226,252,-3
173,7,1.23582,-0.600796,-565.44,-44250.6,52933.7,42.7097,227.615,-178.741,-3,0.00183105,0.000244141,0.000305176,-0.00646973,0.00164795,0,0.000213623,0.000427246,0.000488281,0.000762939,0,0,0,0,0,0,226,252,-3
173,8,1.49516,-0.427546,-564.566,-44299.9,52998,94.805,227.874,-178.533,-3,0.000427246,0.000427246,-0.00268555,-0.0045166,0.000793457,0.000183105,0.000152588,0.000366211,0.000427246,0.000946045,0,0,0,0,0,0,226,252,-3
173,9,1.45293,-0.68574,-565.441,-44177.4,52963.3,51.6481,227.667,-178.871,-3,0.000152588,0.00299072,-0.00457764,0.00152588,0.00146484,0.000366211,0.000213623,0.000183105,0.000732422,0.00100708,0,0,0,0,0,0,226,252,-3
174,0,1.36721,-0.94854,-565.269,-44207.5,53005.3,77.5528,227.77,-178.794,-3,0.000213623,0.00146484,-0.00341797,0.00274658,0.000244141,-6.10352e-005,0.000244141,-0.000183105,0.000244141,0.000762939,0,0,0,0,0,0,226,252,-3
174,1,1.23707,-0.952268,-564.916,-44456.5,53008.9,146.241,227.835,-178.304,-3,-0.00143433,0.00115967,-0.00262451,0.00360107,0.00231934,-0.00012207,0.000244141,0.000183105,0.000366211,0.000946045,0,0,0,0,0,0,226,252,-3
174,2,1.10584,-0.565759,-563.527,-44324.2,53071.8,60.2142,228.178,-178.345,-3,-0.00326538,-0.00012207,-0.00183105,0.00256348,0.00152588,0.000183105,3.05176e-005,0.000183105,0.000549316,0.00152588,0,0,0,0,0,0,226,252,-3
174,3,1.49619,-0.598826,-565.783,-44365.3,52903.1,77.2018,227.504,-178.586,-3,-0.00283813,0.000488281,-0.00177002,0.0045166,-0.000732422,0.00012207,-0.000244141,0,0.000183105,0.000946045,0,0,0,0,0,0,226,252,-3
174,4,1.23433,-0.601202,-564.92,-44193,53067,94.8548,227.937,-178.771,-3,-0.00140381,0.00158691,0.000854492,0.00585938,0.00128174,0,6.10352e-005,-0.000183105,0.000305176,0.000732422,0,0,0,0,0,0,226,252,-3
174,5,1.4056,-0.597299,-566.138,-44154.8,53175,69.2711,227.926,-179.007,-3,-0.000213623,0.000366211,-0.00305176,0.00354004,0.0022583,0,0.000244141,0.000366211,0.000488281,0.000488281,0,0,0,0,0,0,226,252,-3
174,6,1.3207,-0.639097,-566.831,-44272.3,52968.3,77.2307,227.446,-178.895,-3,-0.00137329,-0.0010376,-0.0043335,-0.00219727,0.0012207,0.000305176,0.000183105,0.000366211,0.000305176,0.00146484,0,0,0,0,0,0,226,252,-3
174,7,1.27874,-0.683466,-566.485,-44197.4,52913.5,42.6854,227.407,-178.98,-3,0.00125122,-0.000549316,-0.00396729,-0.00219727,-0.000183105,-0.000183105,0.000366211,0.000366211,0.000183105,0.00125122,0,0,0,0,0,0,226,252,-3
174,8,1.6697,-0.769012,-566.138,-44104.4,52974.2,34.6102,227.571,-179.096,-3,-0.000305176,-0.000854492,-0.000549316,0.0012207,-0.000366211,0,6.10352e-005,0,0.000793457,0.000640869,0,0,0,0,0,0,226,252,-3
174,9,1.8404,-0.161248,-565.082,-44327.3,52963.5,138.046,227.727,-178.556,-3,-0.000640869,0.000305176,0.00262451,-0.000244141,-0.00219727,0.000183105,0.000305176,0.000244141,0.00012207,0.00109863,0,0,0,0,0,0,226,252,-3
175,0,1.3217,-0.638583,-565.963,-44176.6,52910.7,129.053,227.488,-178.944,-3,0.000579834,0.000549316,0.00390625,-0.000488281,-0.00256348,0.000183105,0.000244141,0.000366211,0.000305176,0.000640869,0,0,0,0,0,0,226,252,-3
175,1,1.4085,-0.728576,-566.309,-44275.3,53003.2,51.5264,227.594,-178.818,-3,0.00244141,-0.000549316,0.00701904,-0.000915527,-0.00170898,-0.000183105,0.000183105,0.00109863,0.000305176,0.000457764,0,0,0,0,0,0,226,252,-3
175,2,1.32277,-0.946331,-566.138,-44246.4,53007,86.0426,227.629,-178.845,-3,0.00106812,-0.000732422,0.00793457,-0.000976563,-0.000488281,0.000366211,0.000183105,0.000244141,0.000610352,0.00088501,0,0,0,0,0,0,226,252,-3
175,3,1.75811,-0.775265,-565.262,-44333.2,52969.6,17.2256,227.708,-178.571,-3,0.00210571,-0.00140381,0.00817871,0.00292969,-0.000366211,-0.000244141,0.000213623,0.000305176,0.000244141,0.000915527,0,0,0,0,0,0,226,252,-3
175,4,1.49688,-0.640956,-565.955,-44405.8,52826.3,111.502,227.34,-178.538,-3,0.00112915,-0.000793457,0.00622559,0.00372314,0.000854492,-0.00012207,0.000244141,0.00012207,0.000244141,0.000793457,0,0,0,0,0,0,226,252,-3
175,5,1.4104,-1.03429,-566.135,-44384,52983.7,111.8,227.588,-178.602,-3,0.00183105,0.000427246,0.00231934,-0.00256348,0.000244141,0,0.000396729,6.10352e-005,0.000244141,0.000823975,0,0,0,0,0,0,226,252,-3
175,6,1.27805,-0.902519,-566.658,-44340.6,53046.5,103.201,227.613,-178.751,-3,0.00241089,-0.00012207,0.00280762,-0.00622559,0.000366211,0.000366211,0.000183105,0.000183105,0.000793457,0.00119019,0,0,0,0,0,0,226,252,-3
175,7,1.62641,-0.770753,-565.785,-44296.1,52955.2,120.636,227.596,-178.709,-3,0.00161743,0.000488281,0.00274658,-0.0057373,0.000915527,-0.000305176,0.000274658,0.000305176,-0.000244141,0.000854492,0,0,0,0,0,0,226,252,-3
175,8,1.75564,-0.943128,-567.178,-44303.3,53065.7,43.2061,227.561,-178.888,-3,0.00170898,0.000793457,-0.00280762,-0.00585938,0.00158691,0.00012207,9.15527e-005,0.00012207,0.000366211,0.00241089,0,0,0,0,0,0,226,252,-3
175,9,1.36515,-0.772313,-566.481,-44392.3,52985.1,94.4586,227.534,-178.635,-3,0.00265503,0.000915527,-0.00848389,-0.00549316,0.000915527,-0.000366211,0.000183105,0.000366211,0.000366211,0.00134277,0,0,0,0,0,0,226,252,-3
176,0,1.36374,-0.555548,-566.131,-44402.2,53022.6,103.163,227.658,-178.569,-3,0.0015564,0.000793457,-0.0078125,-0.00524902,0.000244141,0.00012207,0.000640869,0.000427246,0.000427246,0.000976563,0,0,0,0,0,0,226,252,-3
176,1,1.49656,-0.943271,-566.658,-44265.7,52942.4,94.6072,227.429,-178.883,-3,-0.00128174,0.000488281,-0.00836182,-0.00524902,0.000732422,6.10352e-005,0.00012207,-0.000305176,0.000305176,0.000915527,0,0,0,0,0,0,226,252,-3
176,2,1.49507,-0.859615,-565.964,-44203.8,53114.5,60.563,227.848,-178.896,-3,-0.00189209,0.000549316,-0.000366211,-0.00518799,0.000915527,0,0.00012207,-0.00012207,0.000366211,0.000915527,0,0,0,0,0,0,226,252,-3
176,3,1.62712,-0.684339,-565.435,-44330.7,52878.3,129.088,227.518,-178.599,-3,-0.00247192,0.00164795,0.00311279,-0.00476074,-0.0012207,-6.10352e-005,0.000335693,0.000549316,0.000366211,0.000610352,0,0,0,0,0,0,226,252,-3
176,4,1.93063,-0.946685,-565.782,-44417.3,53057.1,103.697,227.777,-178.494,-3,-0.000457764,0.00170898,0.00335693,0.0107422,0.00012207,-0.000366211,0.000244141,0.000183105,0.000366211,0.000640869,0,0,0,0,0,0,226,252,-3
176,5,1.62721,-0.85778,-566.309,-44261.3,52937.3,42.951,227.478,-178.842,-3,-0.000488281,0.00012207,0.000610352,0.0142212,-0.000366211,-0.000427246,6.10352e-005,0.000183105,0.000610352,0.00115967,0,0,0,0,0,0,226,252,-3
176,6,1.58143,-0.59298,-566.311,-44078.5,52958.1,69.0266,227.514,-179.166,-3,0.00161743,0.00170898,0.000976563,0.0114746,-0.000427246,0.00140381,0.000183105,6.10352e-005,0.000671387,0.000793457,0,0,0,0,0,0,226,252,-3
176,7,1.57922,-0.592678,-567.526,-44212.8,53072.6,43.1369,227.516,-179.096,-3,0.00109863,0.000549316,0.000244141,0.00726318,0.00170898,-0.000427246,0.000213623,0.000793457,0.000366211,0.000305176,0,0,0,0,0,0,226,252,-3
176,8,2.23436,-0.940376,-566.304,-44302.7,52987.6,129.752,227.567,-178.769,-3,0.000366211,0.000610352,-0.00762939,0.00146484,0.000549316,0.000244141,0.000274658,0.00012207,0.000793457,0.000549316,0,0,0,0,0,0,226,252,-3
176,9,1.58313,-0.643344,-565.61,-44328.4,52957.3,42.9231,227.629,-178.627,-3,0.000732422,-0.000183105,-0.0102539,0.00213623,0.00189209,0.000305176,-9.15527e-005,0.000183105,0.000549316,0.000488281,0,0,0,0,0,0,226,252,-3
177,0,1.4069,-0.600297,-565.786,-44307.7,53117,69.011,227.882,-178.688,-3,0.000976563,0.000244141,-0.0109253,0.00292969,0.000854492,-0.00012207,0.000213623,0.000305176,0.000183105,0.00088501,0,0,0,0,0,0,226,252,-3
177,1,1.45497,-1.12329,-565.272,-44176.1,53040.7,43.2257,227.832,-178.85,-3,0.000579834,-0.000610352,-0.0112305,-0.00213623,0.000976563,-0.000183105,0.000244141,0.000305176,0.000244141,0.000518799,0,0,0,0,0,0,226,252,-3
177,2,1.4508,-0.688757,-564.918,-44253.5,53172.4,103.802,228.124,-178.664,-3,-0.00088501,-0.000976563,-0.0055542,-0.00292969,0.00012207,0.00012207,0,0.000427246,0.000610352,0.000701904,0,0,0,0,0,0,226,252,-3
177,3,1.53936,-0.686056,-564.914,-44330.6,52976.9,172.406,227.779,-178.527,-3,-0.000640869,-0.0012207,0.00268555,-0.00445557,-0.0010376,0.000305176,-0.000183105,0.000366211,0.000671387,0.000762939,0,0,0,0,0,0,226,252,-3
177,4,1.88936,-1.1202,-565.962,-44271.4,52984.3,26.0219,227.618,-178.777,-3,-0.000762939,-0.000671387,0.0126953,-0.00628662,0.000671387,0.00012207,0.000244141,0.000305176,0,0.00131226,0,0,0,0,0,0,226,252,-3
177,5,1.62555,-0.687093,-566.13,-44425.9,53031.6,42.9646,227.674,-178.527,-3,-0.00357056,-0.00177002,0.0202637,-0.00396729,0.00134277,-6.10352e-005,0.000335693,0.0012207,0.00012207,0.000701904,0,0,0,0,0,0,226,252,-3
177,6,1.18992,-0.899284,-567.877,-44322.3,53050.6,85.8145,227.419,-178.951,-3,-0.00341797,-0.00146484,0.0203247,0,0.00280762,0.000305176,0.000213623,0.000366211,0.000488281,0.0012207,0,0,0,0,0,0,226,252,-3
177,7,1.49437,-0.472348,-564.392,-44339.9,53093.1,120.857,228.071,-178.438,-3,6.10352e-005,-0.00177002,0.0148315,0.0022583,0.00250244,0.00012207,0.000213623,-0.00012207,0.000183105,0.000946045,0,0,0,0,0,0,226,252,-3
177,8,1.4931,-0.984057,-567.704,-44210.5,53153,103.651,227.628,-179.124,-3,0.00210571,-0.000366211,0.00372314,0.00183105,0.00109863,6.10352e-005,0.000244141,0.00012207,0.00012207,0.000671387,0,0,0,0,0,0,226,252,-3
177,9,1.53683,-0.598863,-565.438,-44288.5,53130.1,129.58,227.963,-178.674,-3,0.00384521,0.00177002,-0.0057373,0.00268555,-0.00115967,0.00012207,0.000305176,0.000366211,0.000488281,0.000854492,0,0,0,0,0,0,226,252,-3
178,0,1.58259,-0.857661,-566.309,-44261.5,53015.1,77.5903,227.615,-178.842,-3,0.00421143,0.00109863,-0.00836182,0.00360107,-0.00158691,0.000183105,0.000183105,0,0.000671387,0.00088501,0,0,0,0,0,0,226,252,-3
178,1,1.27769,-0.431709,-564.744,-44261.2,53103.8,-25.9043,228.032,-178.626,-3,0.00286865,0.0010376,-0.00921631,0.000183105,-0.000244141,0.000183105,0.000244141,0.00012207,0.000366211,0.000915527,0,0,0,0,0,0,226,252,-3
178,2,1.62584,-0.772448,-566.303,-44468.3,52992.9,103.228,227.577,-178.476,-3,0.00460815,0.00189209,-0.00976563,0.000976563,-0.0020752,0.00012207,0.000274658,0.000366211,0.000305176,0.00143433,0,0,0,0,0,0,226,252,-3
178,3,1.27573,-0.466055,-566.135,-44226.6,53045.8,111.96,227.698,-178.88,-3,0.00274658,0.00158691,-0.00274658,0.00274658,-0.0010376,-6.10352e-005,0.000335693,0.000305176,0.000366211,0.000549316,0,0,0,0,0,0,226,252,-3
178,4,1.5412,-0.865396,-565.087,-44490.3,52996.7,68.7342,227.785,-178.268,-3,-0.000457764,0.00128174,0,0.0032959,-0.00238037,6.10352e-005,0.000244141,0.000305176,0.0012207,0.000671387,0,0,0,0,0,0,226,252,-3
178,5,1.92758,-0.639735,-566.477,-44366.5,53114.4,69.2821,227.763,-178.68,-3,0.000274658,0.000732422,0.00402832,0.00396729,-0.00109863,0.00012207,0.000152588,0.000549316,0.000610352,6.10352e-005,0,0,0,0,0,0,226,252,-3
178,6,1.62777,-1.12024,-566.135,-44329.7,53013.4,94.8333,227.641,-178.698,-3,0.00192261,0.00146484,0.00378418,0.00500488,-0.00292969,0.000305176,0.000305176,0.000610352,0.000610352,0.000823975,0,0,0,0,0,0,226,252,-3
178,7,1.66788,-0.860781,-565.612,-44318.2,53201.7,112.542,228.06,-178.646,-3,0.0010376,0.000488281,-0.00268555,0.00158691,-0.00189209,0.000183105,3.05176e-005,0.000488281,-0.000183105,0.000762939,0,0,0,0,0,0,226,252,-3
178,8,1.58296,-0.727135,-565.957,-44351.9,52918.4,129.078,227.503,-178.634,-3,-0.0022583,-0.000793457,-0.00537109,-0.0067749,-0.00128174,0.000427246,0.000183105,0.000305176,0.000549316,0.000701904,0,0,0,0,0,0,226,252,-3
178,9,1.31834,-0.465321,-566.482,-44264.9,53082,120.626,227.705,-178.86,-3,-0.00448608,0.00109863,-0.00274658,-0.0131836,-0.00256348,0.000366211,0.000274658,0,0.000793457,0.00115967,0,0,0,0,0,0,226,252,-3
179,0,1.41165,-1.12318,-565.964,-44329.7,52984.7,42.8565,227.619,-178.674,-3,-0.00466919,-0.000976563,0.00335693,-0.00653076,-0.00109863,-0.00012207,0.000152588,0.000305176,0.000305176,0.00088501,0,0,0,0,0,0,226,252,-3
179,1,1.54021,-1.29137,-566.834,-44299.5,53055.4,146.615,227.6,-178.847,-3,-0.00170898,-0.00238037,0.00531006,-0.00299072,-0.00158691,0.000244141,0.000305176,0.000488281,0.000549316,0.000823975,0,0,0,0,0,0,226,252,-3
179,2,1.79932,-0.903713,-566.132,-44377.3,53120.4,60.6026,227.83,-178.613,-3,0.000305176,0.0010376,0.00769043,-0.0055542,-0.00146484,-0.00012207,0.000366211,0.000427246,0.000671387,0.00088501,0,0,0,0,0,0,226,252,-3
179,3,1.84437,-0.646341,-564.561,-44461.4,52983.4,86.2466,227.849,-178.246,-3,-0.000610352,0.00109863,0.00506592,-0.00860596,0.00134277,0.000183105,0.000244141,0.000305176,0.000305176,0.00152588,0,0,0,0,0,0,226,252,-3
179,4,1.62386,-0.683992,-566.476,-44464.9,53068.8,146.508,227.682,-178.506,-3,-0.00231934,-0.00311279,0.000610352,-0.00299072,0.00378418,-0.000183105,3.05176e-005,0.00012207,0.000427246,0.000823975,0,0,0,0,0,0,226,252,-3
179,5,1.10293,-0.465634,-566.483,-44265.5,52938.4,111.54,227.451,-178.859,-3,-0.00265503,0,-0.00219727,0.0162354,0.00305176,0.00012207,0.000183105,0.000488281,0.000366211,0.00137329,0,0,0,0,0,0,226,252,-3
179,6,1.36389,-0.427143,-565.089,-44300.3,53041.8,86.1287,227.865,-178.605,-3,0.000213623,-0.000427246,-0.00421143,0.0161743,0.00360107,0,0,0.000305176,6.10352e-005,0.000915527,0,0,0,0,0,0,226,252,-3
179,7,1.5393,-0.90529,-565.615,-44281.8,53112.4,60.5355,227.902,-178.71,-3,3.05176e-005,-0.0012207,-0.00195313,0.0114136,0.00366211,-6.10352e-005,0.000335693,0.00012207,0.000915527,0.000793457,0,0,0,0,0,0,226,252,-3
179,8,1.36438,-0.473111,-564.565,-44397.6,53060.1,120.615,227.984,-178.36,-3,-0.000244141,0.000976563,-0.00256348,0.00866699,0.0020752,0.000427246,0.000152588,0.000244141,0.000488281,0.000640869,0,0,0,0,0,0,226,252,-3
179,9,1.71381,-0.55261,-565.609,-44267.5,52837,77.3466,227.416,-178.735,-3,-9.15527e-005,0.00128174,0.00109863,0.00317383,0.00164795,-0.000549316,0.000335693,-0.000183105,0.000671387,0.000823975,0,0,0,0,0,0,226,252,-3
180,0,1.3675,-0.905374,-565.612,-44397.4,52927.8,103.04,227.576,-178.505,-3,-0.00012207,0.00299072,0.0020752,0.0012207,0.00109863,0.000183105,0.000793457,0.000366211,0.000427246,0.00128174,0,0,0,0,0,0,226,252,-3
180,1,1.54038,-0.733964,-564.913,-44446.6,52996.4,86.0413,227.813,-178.321,-3,-6.10352e-005,0.00128174,0.00274658,0.00390625,0.0010376,0.000366211,-0.000152588,0.000854492,0.000488281,0.000610352,0,0,0,0,0,0,226,252,-3
180,2,0.761777,-1.17441,-564.922,-44446.9,52972.7,76.81,227.77,-178.322,-3,-0.000152588,0.0010376,0.00292969,0.00390625,-0.000488281,0.000183105,0.00012207,0.000488281,6.10352e-005,0.000427246,0,0,0,0,0,0,226,252,-3
180,3,1.10418,-0.34563,-564.219,-44373,53033,68.6396,227.994,-178.355,-3,3.05176e-005,0.00012207,0.00384521,0.0032959,-0.000610352,0,0.000305176,0.000183105,0.000610352,0.000427246,0,0,0,0,0,0,226,252,-3
180,4,1.53616,-0.249022,-564.913,-44255,53014.4,172.534,227.845,-178.66,-3,0.00241089,0.0012207,0.00317383,0.00311279,0.000793457,0.000915527,0.000274658,0.0010376,0.000305176,0.000793457,0,0,0,0,0,0,226,252,-3
180,5,1.27716,-0.776401,-565.093,-44315.1,53179.3,138.124,228.107,-178.579,-3,0.00488281,0.000671387,-0.00170898,-0.000793457,0.000610352,-0.000793457,0.000244141,0.000244141,0.000976563,0.000976563,0,0,0,0,0,0,226,252,-3
180,6,1.53586,-0.248818,-565.779,-44389.2,52995.2,146.396,227.668,-178.543,-3,0.00582886,0.00158691,-0.00354004,-0.00494385,-0.000610352,0,0.000183105,0.000793457,0.000671387,0.000915527,0,0,0,0,0,0,226,252,-3
